tO,tOW,trigger,tK,tKW,KLKneeX,KLKneeY,KLKneeZ,KLAnkleX,KLAnkleY,KLAnkleZ,KLFootX,KLFootY,KLFootZ,KRKneeX,KRKneeY,KRKneeZ,KRAnkleX,KRAnkleY,KRAnkleZ,KRFootX,KRFootY,KRFootZ,tDiffR,WLKneeX,WLKneeY,WLKneeZ,WLAnkleX,WLAnkleY,WLAnkleZ,WLFootX,WLFootY,WLFootZ,WRKneeX,WRKneeY,WRKneeZ,WRAnkleX,WRAnkleY,WRAnkleZ,WRFootX,WRFootY,WRFootZ,
2130726,149076046,0,17832,149076968,-0.0789841,-0.408351,1.30391,-0.0486233,-0.678963,1.29342,-0.0468019,-0.699458,1.20018,0.129016,-0.401461,1.27613,0.139872,-0.672948,1.31502,0.13824,-0.693741,1.22174,54,-1.45391,0.0789842,0.291649,-1.44342,0.0486234,0.0210372,-1.35018,0.046802,0.000541568,-1.42613,-0.129016,0.298539,-1.46502,-0.139872,0.0270524,-1.37174,-0.13824,0.00625885,
2130726,149076046,0,17865,149077015,-0.0790502,-0.408226,1.30391,-0.0486638,-0.678787,1.29349,-0.0467915,-0.699318,1.20022,0.130156,-0.417286,1.27893,0.139934,-0.67288,1.31497,0.138351,-0.693707,1.22167,8,-1.45391,0.0790502,0.291774,-1.44349,0.0486639,0.0212128,-1.35022,0.0467916,0.000681818,-1.42893,-0.130156,0.282714,-1.46497,-0.139934,0.0271198,-1.37167,-0.138351,0.00629324,
2130726,149076046,0,17899,149077046,-0.0791423,-0.408057,1.30391,-0.048468,-0.678985,1.29323,-0.046501,-0.699548,1.19994,0.129082,-0.408158,1.27747,0.139949,-0.672812,1.31488,0.138465,-0.693674,1.22155,40,-1.45391,0.0791424,0.291943,-1.44323,0.0484681,0.0210146,-1.34994,0.0465011,0.000452459,-1.42747,-0.129082,0.291842,-1.46488,-0.139949,0.0271885,-1.37155,-0.138465,0.00632566,
2130726,149076046,0,17932,149077078,-0.0792077,-0.407968,1.30396,-0.048421,-0.679033,1.29359,-0.0463864,-0.699605,1.20034,0.129219,-0.4045,1.27668,0.139956,-0.672869,1.31485,0.13854,-0.693739,1.22156,72,-1.45396,0.0792078,0.292032,-1.44359,0.0484211,0.0209669,-1.35034,0.0463865,0.000394583,-1.42668,-0.129218,0.2955,-1.46485,-0.139956,0.0271308,-1.37156,-0.138539,0.00626075,
3197460,149077109,1,17965,149077109,-0.0788018,-0.409434,1.30394,-0.0485676,-0.678537,1.29295,-0.0465071,-0.699149,1.19968,0.129023,-0.403027,1.27648,0.139937,-0.67239,1.31477,0.138543,-0.693303,1.22146,11,-1.45394,0.0788018,0.290566,-1.44295,0.0485677,0.0214633,-1.34968,0.0465072,0.000851035,-1.42648,-0.129023,0.296973,-1.46477,-0.139937,0.0276105,-1.37146,-0.138543,0.00669664,
3197460,149077109,1,17999,149077140,-0.0803554,-0.398792,1.30399,-0.0487118,-0.678156,1.29246,-0.0465465,-0.698788,1.1992,0.130469,-0.41552,1.27781,0.139833,-0.671777,1.31458,0.138542,-0.692716,1.22128,43,-1.45399,0.0803555,0.301208,-1.44246,0.0487119,0.0218443,-1.3492,0.0465466,0.0012123,-1.42781,-0.130469,0.28448,-1.46458,-0.139833,0.028223,-1.37128,-0.138542,0.00728369,
3197460,149077109,1,18033,149077171,-0.0802643,-0.399438,1.30388,-0.0487702,-0.677178,1.29261,-0.0466289,-0.697834,1.19935,0.129971,-0.407676,1.27652,0.139856,-0.671766,1.31453,0.138539,-0.692714,1.22123,75,-1.45388,0.0802644,0.300562,-1.44261,0.0487703,0.0228218,-1.34935,0.046629,0.00216568,-1.42652,-0.129971,0.292324,-1.46453,-0.139855,0.028234,-1.37123,-0.138539,0.00728619,
3197460,149077109,1,18065,149077203,-0.0794934,-0.400687,1.30299,-0.0484712,-0.677355,1.29288,-0.0463535,-0.698012,1.19965,0.129464,-0.404111,1.27573,0.140141,-0.671504,1.3143,0.138801,-0.692455,1.22104,13,-1.45299,0.0794935,0.299313,-1.44288,0.0484713,0.0226446,-1.34965,0.0463536,0.00198823,-1.42573,-0.129464,0.295889,-1.4643,-0.140141,0.0284958,-1.37104,-0.1388,0.00754476,
3197460,149077109,1,18099,149077250,-0.0799414,-0.395835,1.30273,-0.0484687,-0.676942,1.29241,-0.0463389,-0.697597,1.1992,0.129209,-0.402678,1.27553,0.139806,-0.67146,1.31429,0.138483,-0.692407,1.22105,61,-1.45273,0.0799414,0.304166,-1.44241,0.0484688,0.0230576,-1.3492,0.046339,0.00240338,-1.42553,-0.129209,0.297322,-1.46429,-0.139806,0.0285397,-1.37105,-0.138483,0.00759292,
3197460,149077109,1,18132,149077281,-0.0798735,-0.397412,1.30242,-0.0485826,-0.676867,1.2923,-0.0464999,-0.697516,1.19912,0.129146,-0.401249,1.27537,0.139856,-0.67133,1.31428,0.138482,-0.692273,1.22107,93,-1.45242,0.0798736,0.302588,-1.4423,0.0485827,0.0231332,-1.34912,0.0465,0.00248396,-1.42537,-0.129146,0.298751,-1.46428,-0.139856,0.0286702,-1.37106,-0.138482,0.00772685,
3197460,149077109,1,18165,149077312,-0.0804403,-0.393145,1.30206,-0.0484983,-0.676889,1.29202,-0.0464551,-0.697555,1.19882,0.129155,-0.400508,1.27501,0.139849,-0.671599,1.31418,0.138437,-0.692558,1.22095,16,-1.45206,0.0804404,0.306855,-1.44202,0.0484984,0.0231115,-1.34882,0.0464552,0.00244457,-1.42501,-0.129155,0.299492,-1.46418,-0.139849,0.0284013,-1.37095,-0.138437,0.00744236,
3197460,149077109,1,18200,149077343,-0.0806775,-0.391898,1.30207,-0.0480715,-0.677237,1.29321,-0.0461344,-0.697929,1.19999,0.129004,-0.39977,1.27471,0.139486,-0.671819,1.31436,0.137983,-0.692797,1.2211,48,-1.45207,0.0806776,0.308102,-1.44321,0.0480716,0.0227628,-1.34998,0.0461344,0.0020712,-1.42471,-0.129004,0.30023,-1.46436,-0.139485,0.0281807,-1.3711,-0.137983,0.00720316,
3197460,149077109,1,18232,149077375,-0.0807565,-0.391141,1.30196,-0.0480049,-0.677278,1.29313,-0.0460923,-0.697981,1.19988,0.128985,-0.399112,1.27446,0.138818,-0.672668,1.31529,0.137306,-0.693653,1.22201,80,-1.45196,0.0807566,0.308859,-1.44313,0.048005,0.0227218,-1.34988,0.0460924,0.00201869,-1.42446,-0.128985,0.300888,-1.46529,-0.138818,0.0273318,-1.37201,-0.137306,0.00634748,
3197460,149077109,1,18265,149077406,-0.0808535,-0.390133,1.30198,-0.0484584,-0.676941,1.29297,-0.0466633,-0.697644,1.1997,0.128943,-0.398988,1.27446,0.138719,-0.672812,1.3156,0.137084,-0.693793,1.2223,18,-1.45198,0.0808536,0.309867,-1.44297,0.0484585,0.0230595,-1.3497,0.0466634,0.00235605,-1.42446,-0.128942,0.301012,-1.4656,-0.138719,0.0271877,-1.3723,-0.137084,0.00620675,
3197460,149077109,1,18300,149077437,-0.0787729,-0.403853,1.30194,-0.0485064,-0.676947,1.29303,-0.047264,-0.697633,1.19974,0.128887,-0.398871,1.27447,0.138931,-0.673009,1.31527,0.136738,-0.693968,1.22196,50,-1.45194,0.078773,0.296147,-1.44303,0.0485065,0.0230534,-1.34974,0.0472641,0.00236684,-1.42447,-0.128887,0.301129,-1.46527,-0.138931,0.0269911,-1.37196,-0.136738,0.00603247,
3197460,149077109,1,18332,149077468,-0.0788074,-0.403936,1.3019,-0.0479483,-0.677152,1.29359,-0.0476954,-0.69781,1.20029,0.128678,-0.399098,1.27474,0.138853,-0.673692,1.31523,0.135683,-0.694611,1.22192,82,-1.4519,0.0788074,0.296064,-1.44359,0.0479484,0.0228478,-1.35029,0.0476955,0.0021897,-1.42473,-0.128678,0.300902,-1.46523,-0.138853,0.0263082,-1.37192,-0.135683,0.00538933,
3197460,149077109,1,18365,149077500,-0.0807348,-0.39753,1.30233,-0.0479491,-0.677177,1.29361,-0.0484961,-0.697809,1.20031,0.128414,-0.40017,1.27514,0.138503,-0.67491,1.31504,0.13454,-0.695784,1.22173,20,-1.45233,0.0807349,0.30247,-1.44361,0.0479492,0.0228235,-1.35031,0.0484961,0.00219142,-1.42514,-0.128414,0.29983,-1.46504,-0.138502,0.02509,-1.37173,-0.13454,0.00421643,
3197460,149077109,1,18399,149077546,-0.0809305,-0.403549,1.3032,-0.047834,-0.677326,1.29337,-0.0491298,-0.697912,1.20008,0.130257,-0.420617,1.27896,0.136636,-0.678068,1.31637,0.131964,-0.698863,1.22308,68,-1.4532,0.0809306,0.296451,-1.44337,0.0478341,0.0226745,-1.35008,0.0491299,0.00208759,-1.42896,-0.130257,0.279383,-1.46637,-0.136636,0.0219319,-1.37308,-0.131964,0.00113678,
3197460,149077109,1,18432,149077578,-0.0809837,-0.403048,1.30297,-0.0476796,-0.677347,1.29318,-0.0499477,-0.697927,1.19988,0.129082,-0.413243,1.278,0.136503,-0.67845,1.31633,0.130865,-0.699235,1.22304,100,-1.45297,0.0809838,0.296952,-1.44318,0.0476797,0.0226534,-1.34988,0.0499478,0.00207269,-1.428,-0.129082,0.286757,-1.46633,-0.136503,0.0215504,-1.37304,-0.130864,0.000765443,
3197460,149077109,1,18465,149077609,-0.0808475,-0.403589,1.30297,-0.0467343,-0.678439,1.29437,-0.0493256,-0.69902,1.20105,0.128779,-0.411401,1.27827,0.135954,-0.680248,1.31644,0.130022,-0.701015,1.22314,23,-1.45297,0.0808476,0.296411,-1.44437,0.0467344,0.021561,-1.35105,0.0493257,0.000979841,-1.42827,-0.128779,0.288599,-1.46644,-0.135954,0.0197523,-1.37314,-0.130022,-0.00101465,
3197460,149077109,1,18499,149077640,-0.0806031,-0.405693,1.30356,-0.0465074,-0.678597,1.29401,-0.0494128,-0.699182,1.20067,0.13027,-0.419479,1.28064,0.135665,-0.68074,1.31659,0.129429,-0.70151,1.22327,39,-1.45356,0.0806031,0.294307,-1.44401,0.0465075,0.0214033,-1.35067,0.0494129,0.000818372,-1.43064,-0.13027,0.280521,-1.46659,-0.135664,0.0192596,-1.37327,-0.129429,-0.00151002,
3197460,149077109,1,18532,149077671,-0.0806771,-0.393506,1.30383,-0.0467127,-0.678333,1.29353,-0.0498985,-0.698927,1.20018,0.130742,-0.421869,1.28096,0.135301,-0.681439,1.31675,0.128788,-0.702209,1.22342,71,-1.45383,0.0806772,0.306494,-1.44353,0.0467128,0.0216671,-1.35018,0.0498986,0.00107282,-1.43096,-0.130742,0.278131,-1.46675,-0.135301,0.0185606,-1.37342,-0.128788,-0.00220889,
3197460,149077109,1,18565,149077703,-0.0810883,-0.390966,1.30411,-0.0469857,-0.678045,1.29311,-0.0505256,-0.698651,1.19974,0.131138,-0.422784,1.28112,0.135135,-0.682132,1.31677,0.128266,-0.702903,1.22342,9,-1.45411,0.0810884,0.309034,-1.44311,0.0469858,0.0219554,-1.34974,0.0505257,0.00134885,-1.43112,-0.131138,0.277216,-1.46677,-0.135135,0.0178677,-1.37342,-0.128266,-0.00290304,
3197460,149077109,1,18600,149077750,-0.0726665,-0.407503,1.29528,-0.0469788,-0.677888,1.29249,-0.050902,-0.698502,1.19911,0.131415,-0.423813,1.28126,0.134901,-0.68303,1.31678,0.127653,-0.703798,1.22343,57,-1.44528,0.0726666,0.292498,-1.44249,0.0469789,0.0221121,-1.34911,0.0509021,0.0014984,-1.43126,-0.131415,0.276187,-1.46678,-0.134901,0.0169696,-1.37343,-0.127653,-0.00379783,
3197460,149077109,1,18632,149077781,-0.0741033,-0.406174,1.2965,-0.0468405,-0.677797,1.29228,-0.0511219,-0.698417,1.19889,0.131436,-0.413076,1.27904,0.13471,-0.683113,1.31679,0.12711,-0.703885,1.22343,89,-1.4465,0.0741033,0.293826,-1.44228,0.0468406,0.0222034,-1.34888,0.051122,0.00158328,-1.42904,-0.131436,0.286924,-1.46679,-0.13471,0.0168875,-1.37343,-0.12711,-0.00388539,
3197460,149077109,1,18665,149077812,-0.0716935,-0.409337,1.29399,-0.046761,-0.677856,1.29225,-0.0513387,-0.698469,1.19888,0.132123,-0.418366,1.27971,0.134539,-0.682856,1.31673,0.126647,-0.703626,1.22339,27,-1.44399,0.0716936,0.290663,-1.44225,0.0467611,0.0221441,-1.34888,0.0513388,0.00153083,-1.42971,-0.132123,0.281634,-1.46673,-0.134539,0.0171441,-1.37339,-0.126647,-0.00362617,
3197460,149077109,1,18700,149077843,-0.073282,-0.41021,1.29679,-0.0444498,-0.68018,1.29561,-0.0493726,-0.700812,1.20225,0.132669,-0.421146,1.28005,0.134476,-0.682833,1.31665,0.126285,-0.70363,1.2233,59,-1.44679,0.0732821,0.28979,-1.44561,0.0444499,0.0198204,-1.35225,0.0493727,-0.000811756,-1.43005,-0.132669,0.278854,-1.46665,-0.134476,0.0171673,-1.3733,-0.126285,-0.00363016,
3197460,149077109,1,18732,149077875,-0.0774371,-0.392444,1.30183,-0.0448973,-0.679373,1.29381,-0.012771,-0.741293,1.30646,0.132775,-0.422571,1.28023,0.134411,-0.682697,1.31666,0.12595,-0.703494,1.22334,91,-1.45183,0.0774372,0.307556,-1.44381,0.0448974,0.0206268,-1.45646,0.012771,-0.0412925,-1.43023,-0.132775,0.277429,-1.46666,-0.134411,0.0173026,-1.37334,-0.12595,-0.00349402,
3197460,149077109,1,18765,149077906,-0.0782368,-0.390368,1.30253,-0.0448537,-0.679515,1.29367,-0.0119558,-0.7364,1.3146,0.132987,-0.42367,1.28051,0.134357,-0.683684,1.31669,0.125658,-0.704468,1.2234,14,-1.45253,0.0782368,0.309632,-1.44367,0.0448538,0.0204855,-1.4646,0.0119559,-0.0363998,-1.43051,-0.132987,0.27633,-1.46669,-0.134357,0.0163162,-1.3734,-0.125658,-0.00446779,
3197460,149077109,1,18800,149077953,-0.0787348,-0.388727,1.30282,-0.0447559,-0.679434,1.29377,-0.0503693,-0.700061,1.20047,0.133188,-0.42457,1.28087,0.134045,-0.684238,1.31707,0.125166,-0.705017,1.2238,62,-1.45282,0.0787349,0.311273,-1.44377,0.044756,0.0205665,-1.35047,0.0503694,-6.13928e-05,-1.43087,-0.133188,0.27543,-1.46707,-0.134045,0.0157616,-1.3738,-0.125166,-0.0050174,
3197460,149077109,1,18832,149078000,-0.0790354,-0.387281,1.30287,-0.0448309,-0.679445,1.29355,-0.0506215,-0.700066,1.20027,0.133292,-0.426021,1.28107,0.134275,-0.684456,1.31689,0.125213,-0.705225,1.22364,16,-1.45287,0.0790355,0.312719,-1.44355,0.044831,0.0205548,-1.35027,0.0506216,-6.55651e-05,-1.43107,-0.133291,0.273979,-1.46689,-0.134275,0.0155445,-1.37364,-0.125213,-0.00522453,
3197460,149077109,1,18865,149078046,-0.0792958,-0.386785,1.30324,-0.0450782,-0.679152,1.29346,-0.0510313,-0.699773,1.20019,0.133379,-0.426501,1.28117,0.134308,-0.685366,1.31688,0.125079,-0.706118,1.22365,64,-1.45324,0.0792958,0.313215,-1.44346,0.0450782,0.0208476,-1.35019,0.0510313,0.000227153,-1.43117,-0.133379,0.273499,-1.46688,-0.134308,0.0146341,-1.37365,-0.125079,-0.0061183,
3197460,149077109,1,18900,149078078,-0.0795025,-0.38649,1.30378,-0.0450172,-0.679247,1.29351,-0.0511479,-0.699863,1.20026,0.132151,-0.415906,1.2799,0.134345,-0.685518,1.31676,0.124939,-0.706264,1.22355,96,-1.45378,0.0795026,0.31351,-1.44351,0.0450173,0.0207535,-1.35026,0.051148,0.000137031,-1.4299,-0.132151,0.284094,-1.46676,-0.134345,0.0144823,-1.37355,-0.124939,-0.00626409,
3197460,149077109,1,18933,149078093,-0.0795062,-0.386443,1.30378,-0.045052,-0.679208,1.29333,-0.0513269,-0.699821,1.20009,0.132157,-0.423613,1.28113,0.134236,-0.686182,1.31666,0.124687,-0.706915,1.22346,18,-1.45378,0.0795063,0.313557,-1.44333,0.0450521,0.0207922,-1.35009,0.0513269,0.000179529,-1.43113,-0.132157,0.276387,-1.46666,-0.134236,0.0138181,-1.37346,-0.124687,-0.00691485,
3197460,149077109,1,18965,149078125,-0.079649,-0.386105,1.30381,-0.0451641,-0.679267,1.29315,-0.0515611,-0.699872,1.19992,0.131802,-0.414344,1.28039,0.134502,-0.682932,1.31624,0.124822,-0.703703,1.22304,50,-1.45381,0.079649,0.313895,-1.44315,0.0451642,0.0207326,-1.34992,0.0515612,0.00012815,-1.43038,-0.131802,0.285656,-1.46624,-0.134502,0.0170678,-1.37304,-0.124822,-0.00370306,
3197460,149077109,1,18999,149078156,-0.0777804,-0.402295,1.30551,-0.0451776,-0.679316,1.2932,-0.0516858,-0.699915,1.19998,0.131611,-0.421097,1.2821,0.134437,-0.683859,1.31633,0.124647,-0.704612,1.22314,82,-1.45551,0.0777805,0.297705,-1.4432,0.0451776,0.0206836,-1.34998,0.0516859,8.49366e-05,-1.4321,-0.131611,0.278903,-1.46633,-0.134437,0.0161406,-1.37314,-0.124647,-0.00461197,
4264904,149078171,0,19032,149078187,-0.0776825,-0.401954,1.30555,-0.045519,-0.679211,1.29305,-0.0521355,-0.69983,1.19982,0.13175,-0.424195,1.28308,0.134723,-0.68424,1.31628,0.124813,-0.705007,1.22308,5,-1.45555,0.0776826,0.298046,-1.44305,0.0455191,0.0207886,-1.34982,0.0521356,0.000169575,-1.43308,-0.13175,0.275805,-1.46628,-0.134723,0.0157598,-1.37308,-0.124813,-0.00500709,
4264904,149078171,0,19065,149078218,-0.077757,-0.401896,1.30539,-0.0453153,-0.679795,1.29346,-0.052009,-0.700403,1.20023,0.131777,-0.425537,1.2834,0.134538,-0.684889,1.31647,0.124559,-0.705642,1.22327,37,-1.45539,0.0777571,0.298104,-1.44346,0.0453153,0.0202051,-1.35023,0.0520091,-0.000402749,-1.4334,-0.131777,0.274463,-1.46647,-0.134538,0.0151111,-1.37327,-0.124559,-0.005642,
4264904,149078171,0,19099,149078250,-0.0778445,-0.401935,1.30547,-0.0459181,-0.679211,1.29292,-0.0526583,-0.699843,1.19966,0.131029,-0.414233,1.28197,0.13465,-0.684885,1.31644,0.124611,-0.705658,1.22322,69,-1.45547,0.0778446,0.298065,-1.44292,0.0459182,0.0207888,-1.34966,0.0526584,0.000156879,-1.43197,-0.131029,0.285767,-1.46644,-0.13465,0.0151147,-1.37322,-0.124611,-0.00565791,
4264904,149078171,0,19132,149078281,-0.0798396,-0.392503,1.30573,-0.0457857,-0.680428,1.29435,-0.0526033,-0.701068,1.20108,0.13045,-0.411753,1.28205,0.134768,-0.685178,1.31665,0.124653,-0.705963,1.22341,7,-1.45573,0.0798397,0.307497,-1.44435,0.0457858,0.0195721,-1.35108,0.0526034,-0.00106746,-1.43205,-0.13045,0.288247,-1.46665,-0.134768,0.0148219,-1.37341,-0.124653,-0.00596249,
4264904,149078171,0,19165,149078312,-0.0793807,-0.399334,1.30723,-0.0458944,-0.679851,1.29502,-0.0527543,-0.700517,1.20171,0.131014,-0.418,1.28346,0.134772,-0.685152,1.31669,0.124613,-0.70595,1.22342,23,-1.45723,0.0793807,0.300666,-1.44502,0.0458945,0.0201489,-1.35171,0.0527544,-0.000517249,-1.43346,-0.131014,0.282,-1.46669,-0.134772,0.0148481,-1.37342,-0.124613,-0.00595003,
4264904,149078171,0,19200,149078343,-0.0744328,-0.406978,1.30219,-0.0460504,-0.680055,1.29439,-0.0529352,-0.700725,1.20105,0.130581,-0.413485,1.28312,0.134482,-0.685551,1.31778,0.124302,-0.706363,1.22448,55,-1.45219,0.0744329,0.293022,-1.44439,0.0460505,0.0199454,-1.35105,0.0529353,-0.00072515,-1.43312,-0.130581,0.286515,-1.46778,-0.134482,0.0144494,-1.37448,-0.124302,-0.00636303,
4264904,149078171,0,19232,149078375,-0.0753586,-0.405173,1.30255,-0.0461479,-0.68045,1.29363,-0.053069,-0.701124,1.20027,0.130449,-0.41845,1.28373,0.134379,-0.685839,1.31778,0.124163,-0.706662,1.22445,87,-1.45255,0.0753586,0.294827,-1.44363,0.046148,0.0195496,-1.35027,0.0530691,-0.00112396,-1.43373,-0.130449,0.28155,-1.46778,-0.134379,0.0141613,-1.37445,-0.124163,-0.00666153,
4264904,149078171,0,19265,149078421,-0.0791246,-0.394029,1.3052,-0.0459047,-0.680007,1.29406,-0.0528645,-0.700702,1.20067,0.130546,-0.420623,1.28421,0.134412,-0.685866,1.31779,0.124161,-0.706701,1.22443,26,-1.4552,0.0791247,0.305971,-1.44406,0.0459048,0.0199934,-1.35067,0.0528646,-0.000701845,-1.43421,-0.130546,0.279377,-1.46779,-0.134412,0.0141338,-1.37443,-0.124161,-0.00670063,
4264904,149078171,0,19299,149078453,-0.0793445,-0.395449,1.30499,-0.0458712,-0.680067,1.29392,-0.0528648,-0.70077,1.2005,0.12997,-0.415062,1.28358,0.134542,-0.68578,1.31779,0.124256,-0.706626,1.2244,58,-1.45499,0.0793446,0.304551,-1.44392,0.0458713,0.0199332,-1.3505,0.0528648,-0.000770271,-1.43358,-0.129969,0.284938,-1.46779,-0.134542,0.0142204,-1.3744,-0.124256,-0.00662559,
4264904,149078171,0,19332,149078484,-0.0794729,-0.395778,1.30516,-0.0458324,-0.680123,1.29394,-0.0528426,-0.700837,1.20049,0.129827,-0.412711,1.28352,0.134645,-0.685829,1.31775,0.124341,-0.706686,1.22433,-4,-1.45516,0.079473,0.304222,-1.44394,0.0458325,0.0198774,-1.35049,0.0528427,-0.000837326,-1.43352,-0.129827,0.287289,-1.46775,-0.134645,0.0141709,-1.37433,-0.124341,-0.00668597,
4264904,149078171,0,19365,149078515,-0.0727104,-0.406967,1.29815,-0.0460486,-0.680073,1.29352,0.00422234,-0.732926,1.30439,0.130321,-0.418501,1.28403,0.13461,-0.684825,1.31805,0.1243,-0.705702,1.2246,28,-1.44815,0.0727105,0.293033,-1.44351,0.0460487,0.0199272,-1.45439,-0.00422225,-0.0329257,-1.43403,-0.130321,0.281499,-1.46805,-0.13461,0.0151749,-1.3746,-0.124299,-0.00570172,
4264904,149078171,0,19400,149078546,-0.0748231,-0.405259,1.30118,-0.0464813,-0.679967,1.29308,-0.0534917,-0.700696,1.19957,0.130675,-0.421901,1.28508,0.134902,-0.685294,1.31793,0.124581,-0.706178,1.22445,60,-1.45118,0.0748231,0.294741,-1.44308,0.0464814,0.0200335,-1.34957,0.0534918,-0.000695646,-1.43508,-0.130675,0.278099,-1.46793,-0.134902,0.0147064,-1.37445,-0.124581,-0.00617826,
4264904,149078171,0,19433,149078578,-0.0787881,-0.393015,1.30315,-0.0464747,-0.679993,1.29309,-0.053484,-0.700732,1.19955,0.130735,-0.422663,1.2852,0.134457,-0.68567,1.31898,0.124146,-0.706566,1.22547,-2,-1.45315,0.0787882,0.306985,-1.44309,0.0464748,0.0200071,-1.34954,0.0534841,-0.000731468,-1.4352,-0.130735,0.277337,-1.46898,-0.134457,0.0143301,-1.37547,-0.124146,-0.00656635,
4264904,149078171,0,19465,149078609,-0.0798104,-0.389488,1.30479,-0.0461634,-0.679804,1.29342,-0.0531859,-0.70056,1.19984,0.130768,-0.424625,1.28555,0.134397,-0.685866,1.31897,0.124081,-0.706772,1.22543,30,-1.45479,0.0798105,0.310512,-1.44342,0.0461635,0.0201958,-1.34984,0.053186,-0.000560224,-1.43555,-0.130768,0.275375,-1.46897,-0.134397,0.0141338,-1.37543,-0.124081,-0.00677204,
4264904,149078171,0,19499,149078656,-0.0798079,-0.392694,1.30532,-0.0461415,-0.679815,1.2935,-0.0531832,-0.700588,1.1999,0.130887,-0.425141,1.2857,0.134406,-0.685877,1.31894,0.124071,-0.706798,1.22537,78,-1.45532,0.079808,0.307306,-1.4435,0.0461416,0.0201849,-1.3499,0.0531833,-0.000587523,-1.4357,-0.130887,0.274859,-1.46894,-0.134406,0.0141235,-1.37537,-0.124071,-0.00679785,
4264904,149078171,0,19532,149078687,-0.080933,-0.388281,1.30584,-0.045678,-0.680856,1.29476,-0.0527549,-0.701635,1.20112,0.130981,-0.42563,1.28594,0.131788,-0.689316,1.32547,0.129638,-0.740137,1.28271,17,-1.45584,0.0809331,0.311719,-1.44476,0.0456781,0.0191444,-1.35112,0.052755,-0.00163496,-1.43594,-0.130981,0.27437,-1.47547,-0.131788,0.0106839,-1.43271,-0.129638,-0.0401365,
4264904,149078171,0,19565,149078718,-0.0809995,-0.38772,1.30587,-0.0457435,-0.680777,1.29421,-0.0528399,-0.701567,1.20055,0.131109,-0.426092,1.28604,0.131946,-0.689366,1.32482,0.129567,-0.740445,1.28286,49,-1.45587,0.0809995,0.31228,-1.44421,0.0457436,0.019223,-1.35055,0.05284,-0.00156707,-1.43604,-0.131108,0.273908,-1.47482,-0.131946,0.0106345,-1.43286,-0.129567,-0.0404449,
4264904,149078171,0,19600,149078750,-0.0796966,-0.391553,1.30447,-0.0456985,-0.680802,1.29422,-0.0528105,-0.701601,1.20053,0.130284,-0.413873,1.28373,0.132294,-0.689128,1.32378,0.121944,-0.710072,1.23012,81,-1.45447,0.0796967,0.308447,-1.44422,0.0456986,0.0191979,-1.35053,0.0528106,-0.00160128,-1.43372,-0.130284,0.286127,-1.47378,-0.132294,0.0108725,-1.38012,-0.121944,-0.0100722,
4264904,149078171,0,19665,149078812,-0.0792869,-0.39404,1.30479,-0.0455011,-0.680544,1.29416,-0.0526497,-0.701361,1.20045,0.130712,-0.418684,1.28475,0.132615,-0.689148,1.32278,0.122225,-0.710099,1.2291,51,-1.45479,0.079287,0.30596,-1.44416,0.0455012,0.0194562,-1.35045,0.0526498,-0.00136065,-1.43475,-0.130712,0.281316,-1.47278,-0.132615,0.0108525,-1.3791,-0.122225,-0.0100993,
4264904,149078171,0,19700,149078843,-0.0722693,-0.407094,1.29761,-0.0450052,-0.68123,1.29599,-0.0522045,-0.702068,1.20224,0.130953,-0.420344,1.2848,0.132781,-0.689113,1.32243,0.122348,-0.71008,1.22872,83,-1.44761,0.0722694,0.292906,-1.44599,0.0450053,0.0187697,-1.35224,0.0522046,-0.00206804,-1.4348,-0.130953,0.279656,-1.47243,-0.132781,0.0108866,-1.37872,-0.122347,-0.0100803,
4264904,149078171,0,19732,149078890,-0.0787111,-0.38901,1.30353,-0.0456676,-0.677204,1.29342,-0.0529028,-0.698084,1.19966,0.131046,-0.421192,1.28497,0.132756,-0.689477,1.32207,0.122272,-0.710439,1.22837,6,-1.45353,0.0787112,0.310991,-1.44342,0.0456677,0.0227956,-1.34966,0.0529029,0.00191605,-1.43496,-0.131046,0.278808,-1.47207,-0.132756,0.010523,-1.37837,-0.122272,-0.0104387,
4264904,149078171,0,19765,149078921,-0.0787393,-0.394744,1.30535,-0.046102,-0.676996,1.29264,-0.0533832,-0.697874,1.19889,0.131115,-0.423012,1.28555,0.133283,-0.689179,1.32136,0.122733,-0.710141,1.22767,38,-1.45535,0.0787394,0.305256,-1.44264,0.0461021,0.0230038,-1.34889,0.0533833,0.0021261,-1.43555,-0.131115,0.276988,-1.47136,-0.133283,0.0108209,-1.37767,-0.122733,-0.0101411,
4264904,149078171,0,19800,149078953,-0.0787147,-0.396591,1.30546,-0.0460353,-0.677148,1.29269,-0.0533861,-0.698028,1.19895,0.130396,-0.414981,1.28465,0.133368,-0.689028,1.32127,0.122749,-0.709996,1.22759,70,-1.45546,0.0787148,0.303409,-1.44269,0.0460354,0.0228524,-1.34895,0.0533862,0.0019719,-1.43465,-0.130396,0.285019,-1.47127,-0.133368,0.0109723,-1.37759,-0.122749,-0.00999594,
4264904,149078171,0,19832,149078984,-0.0725826,-0.407022,1.2985,-0.0460634,-0.677063,1.29268,-0.0534967,-0.697943,1.19895,0.130744,-0.418131,1.285,0.133575,-0.68885,1.32082,0.122868,-0.709815,1.22715,-8,-1.4485,0.0725827,0.292978,-1.44268,0.0460635,0.0229371,-1.34895,0.0534968,0.00205719,-1.435,-0.130744,0.281869,-1.47082,-0.133575,0.0111505,-1.37715,-0.122868,-0.00981522,
